wid,weibo_link,content,img_urls,location,publish_time,publish_tool,like_num,forward_num,comment_num
Nw46tv7qt,https://weibo.cn/comment/Nw46tv7qt?uid=7770920737&rl=0#cmtfrm,分享图片  [组图共9张] 原图 ,2023-12-07 21:18,25,0,6,,,
MrOnD6eY3,https://weibo.cn/comment/MrOnD6eY3?uid=7770920737&rl=0#cmtfrm,考试月住图书馆  [组图共3张] 原图 ,2023-02-06 23:11,11,0,4,,,
M6tXk0lzf,https://weibo.cn/comment/M6tXk0lzf?uid=7770920737&rl=0#cmtfrm,:只有自然规律是你必须尊重的，你可以通过观察总结自然规律，来利用自然规律为自己服务，但你不能违背它，违背它，你就会被它惩罚，俗话说的遭天谴了。除此以外，人类社会道德伦理制定的一切秩序规则，都可以打翻在地，再踏上一只脚。大自然不会因此惩罚你，能惩罚你的，只有你的愚蠢，和愚蠢的人类。我一再重复讲，男权规则不是自然规律，你想遵守，当然就能遵守，因为你是拥有主观能动性的人，但你不遵守，也不会受到自然界的报应。这一点，你要记住。话说得再难听一点，你被男权伤害，是你自己找不痛快。比如，女人，高跟鞋是女性特征，这是自然现象吗? 你不尊重这个特征，走路就会摔死你吗?written by you know who,2022-09-19 16:34,8,0,3,,,
N8u14DSMn,https://weibo.cn/comment/N8u14DSMn?uid=7770920737&rl=0#cmtfrm,真的非常感谢大家的留言 我觉得特别温暖也很快乐（哈哈哈哈哈我最喜欢听人夸我东西写得好照片拍得好dbq）我给大家寄明信片吧！打算寄十个人 给我留言吧嘿嘿  ,2023-07-05 19:09,30,0,45,,,
N8rVnqtlZ,https://weibo.cn/comment/N8rVnqtlZ?uid=7770920737&rl=0#cmtfrm,最后还有一句话送给并没有要说服我的那位男士：如果文学只是让你越来越狭隘，无法接受异见，以及企图神化作者和同化所有人的话，那我劝你还是趁早别读书了。弃文从医吧，文学救不了中国人！ （bushi  ,2023-07-05 13:49,12,0,0,,,
M2It4E2AV,https://weibo.cn/comment/M2It4E2AV?uid=7770920737&rl=0#cmtfrm,:数学学不下去了，随便在书架上抽了一本书，书名是《德国中世纪的牧师、农民和流浪汉的笑话》。翻开一页，这个故事的名字叫做三个狡猾的妻子。讲的是三个妻子在路上捡到一根皮带，没有办法决定该属于谁。于是一个妻子提议：谁最能整蛊自己的老公，这根皮带就是谁的。第一个妻子回家，发现老公在睡觉。她迅速给老公画了个妆，满脸涂的花白。等她老公醒过来的时候她说，啊，你已经死啦。她老公不信，她举起镜子说：那你自己看看呗。接着把他藏在了椅子下。她老公心想：如果我还没死的话，她肯定不敢这样对我，所以我肯定死啦！第二个老公也在睡觉。于是第二个妻子趁机剃掉了他的头发。等她老公醒来，她说，啊牧师，你怎么还不快点去弥撒啊，我们的邻居去世啦！第二个老公说你疯了吗我怎么可能是牧师，她说怎么你还想否认吗？接着第二个老公一摸头顶发现自己秃了，于是他信了。第三个妻子把她的老公从床上赶起来的时候说，快走快走，快去教堂，咱们的邻居死啦。第三个老公说，怎么你要我裸着去教堂吗？妻子往手上吐了口口水，像平常给他整理衣服那样捯饬了一下他赤裸的身子，然后说好啦，去吧。于是第三个丈夫裸着去了教堂。hiahiahiahiahia,2022-08-25 22:10,6,0,2,,,
NrQVW7dEd,https://weibo.cn/comment/NrQVW7dEd?uid=7770920737&rl=0#cmtfrm,:晚上在拳馆和一个德国女生搭档打一个沙袋。我好多年没打过了。于是每次教练分派不同组合的动作，她都会再给我演示。我做的不到位她就一次一次非常耐心地纠正我直到我做对为止。每一个小点她都会纠我（德国人的这点我是真的很爱的）。我做对了之后她就不停在旁边夸我真棒。我想歇了她就给我打气冲冲冲。一个小时下来真的好快乐。以前在国内也上搏击操课，我还记得当时教练跟我说你动作都做的有模有样的，怎么拳打出来一点力气没有，现在回头看当时为了瘦连饭都不吃当然没有力气……,2023-11-10 04:25,32,0,5,,,
M0R58bgLy,https://weibo.cn/comment/M0R58bgLy?uid=7770920737&rl=0#cmtfrm,:妹妹真的很会做饭，最近在家吃了咖喱，火锅，麻辣香锅，麻辣拌，还有卤肉饭。我早上爱吃咸的热的，妹妹就给我蒸肠粉、虾饺，煮面条。晚上吃完饭大家一起去门口的公园散步，路上有人打排球，有人在户外做hiit，还有很多鸭子。走一圈回来眼睛特别舒服。有的时候我们散步回来就去楼下健身房一起运动。她们跳舞，我一边在跑步机上爬坡一边看书。昨天晚上吃完饭还很早，出门发现下雨，最后我们大家四个人在家玩分手厨房。,2022-08-13 16:25,4,0,0,,,
NwmqYpsIl,https://weibo.cn/comment/NwmqYpsIl?uid=7770920737&rl=0#cmtfrm,上午去最喜欢的咖啡店吃完早饭来室外温泉泳池游泳泡温泉。蓝天，阳光，白雪，水汽腾腾。水波往上冲的时候就躺在池子里的椅子上按摩。双目可及之处只有耀眼的太阳和空阔的雪地。在如此具体的幸福前，语言苍白又无力。我好喜欢德国，好喜欢这座城市。这里就是我的家。  ,2023-12-09 19:58,22,0,3,,,
Mk2VzpUf4,https://weibo.cn/comment/Mk2VzpUf4?uid=7770920737&rl=0#cmtfrm,非常想做爱，又睡不好觉，精神状态不好，整个人十分躁动。打开了音乐播放器，翻开了我的书。感谢坂本龙一，感谢文字，我又找到了平静。  ,2022-12-17 21:30,9,0,1,,,
Megw1gB9C,https://weibo.cn/comment/Megw1gB9C?uid=7770920737&rl=0#cmtfrm,:店里一个梳着长马尾专心啃汉堡的小男孩，我俩视线对上了，他立刻抽出一只手跟我挥手打招呼。今天还有一个坐轮椅的奶奶过来上厕所，我隐约记得残疾人专用厕所好像是锁着的，于是我的视线一直跟着，想着也许她需要帮忙。不一会儿她过来跟我说，能用下你们的钥匙吗，我自己的钥匙打不开。我赶紧去跟店里要了钥匙给她。等上完厕所回来她跟我说其实她的钥匙也能打开，只是刚刚没有拧到底。我才知道原来有需要的人会专门配把厕所钥匙啊😯,2022-11-09 21:04,8,0,0,,,
M62NXkzVF,https://weibo.cn/comment/M62NXkzVF?uid=7770920737&rl=0#cmtfrm,一节超高分艺术鉴赏课，不听后悔一辈子（懂重庆和四川话的亲进 Apufferfishcanalwayscope的微博视频  ,2022-09-16 19:27,9,0,10,,,
M6aKDbjHO,https://weibo.cn/comment/M6aKDbjHO?uid=7770920737&rl=0#cmtfrm,美第奇宫 意大利  显示地图 [组图共8张] 原图 ,2022-09-17 15:41,6,0,2,,,
M2fvxlPeB,https://weibo.cn/comment/M2fvxlPeB?uid=7770920737&rl=0#cmtfrm,朋友接到我，我俩来超市。她说我们是买点菜回去做还是买成品，我问成品有啥啊，她说就是我平常老给你发照片那些。我说那我不要吃我们还是买菜吧。买完菜她问我：为什么每次我给你发照片你都说好好看好诱人，让你自己吃你不吃？哈哈哈哈哈哈哈哈哈我：一些双标罢了  ,2022-08-22 20:26,0,0,4,,,
N4GQD9vPM,https://weibo.cn/comment/N4GQD9vPM?uid=7770920737&rl=0#cmtfrm,上次被逼急了在家族群里发疯 指着我爸的鼻子大骂一顿  然后从小到大对我一毛不拔的爹 开始给我打钱了 什么荒诞现实魔幻主义😅  ,2023-06-10 20:27,21,0,5,,,
NuXzQsGNq,https://weibo.cn/comment/NuXzQsGNq?uid=7770920737&rl=0#cmtfrm,平常一天到晚喊不公平喊分配不均，面对女的就开始“我们男的”哈哈哈哈哈哈笑死我了哪个男的跟他我们男的，他自己不就是他口中所说的他们男的眼里的没车没房的废物。就没有见过比男的内部更喜欢搞分裂的团体。不然你们的阶级分化是怎么来的   ,2023-11-30 14:51,33,0,0,,,
Ns19E00yd,https://weibo.cn/comment/Ns19E00yd?uid=7770920737&rl=0#cmtfrm,赚钱运动和吃好吃的真的是我繁重学业的三大出口，哪家学校seminar让人两个月写一万字的德语论文啊  ,2023-11-11 06:26,20,0,8,,,
M2xBi9W0n,https://weibo.cn/comment/M2xBi9W0n?uid=7770920737&rl=0#cmtfrm,好喜欢瑞士啊 德国什么破地方 不想回了  ,2022-08-24 18:30,3,0,0,,,
LEGBCpKEz,https://weibo.cn/comment/LEGBCpKEz?uid=7770920737&rl=0#cmtfrm,哈哈哈哈哈哈哈哈哈哈哈我笑死  原图 ,2022-07-30 16:33,0,0,0,,,
M0JIT57Ed,https://weibo.cn/comment/M0JIT57Ed?uid=7770920737&rl=0#cmtfrm,在学校语言中心做了一下英语测试，怎么说呢学语言和做爱这两件事情本人都很擅长  [组图共3张] 原图 ,2022-08-12 21:41,7,0,8,,,
M0KgtoUCf,https://weibo.cn/comment/M0KgtoUCf?uid=7770920737&rl=0#cmtfrm,这么些年我爸在我身上没有投入过任何关注与付出，但是仍然到处吹嘘，拿着我自己的成就去证明他是一个好爸爸。在我面前永远一毛不拔等着我拿钱去上供。所以我刚刚给所有亲戚拉了个组，发了条朋友圈：最近打胎了我为什么要当你充面子的傀儡以后我还要继续在那个号写一些打胎文学  ,2022-08-12 23:04,7,0,2,,,
M0KwQlqoD,https://weibo.cn/comment/M0KwQlqoD?uid=7770920737&rl=0#cmtfrm,:这两天有很多妹妹关注我，有个事情我还是很想说一下。永远不要争什么清高，什么自力更生，活着很艰难的。能在母父那里拿到多少钱就要拿到多少钱。他们的钱本来就有一半是你的。活着时时刻刻都需要花钱，我能无忧无虑过来德国重新读本科，是因为我工作三年攒下了三十万。只有勇者才能过自己想要的生活，而你的母父就是你的第一关。,2022-08-12 23:44,19,0,6,,,
M2eox9qPW,https://weibo.cn/comment/M2eox9qPW?uid=7770920737&rl=0#cmtfrm,:在大巴上读完了《其主之声》。必须说男人对生命、对更高级的文明，对外太空的想象永远停留在战争、侵略与扩张的层面上。无论思维如何往外跳，他们的脑子里根深蒂固，因为资源不够用所以战争是必要的。我天呐，能不能老老实实去结扎啊，少射几次精，少强迫女人生点孩子，资源就够了 （研究数据表明，生育权若能回归到女性手里，地球人口会比现在少41%,2022-08-22 17:36,0,0,0,,,
M0LGueZ2N,https://weibo.cn/comment/M0LGueZ2N?uid=7770920737&rl=0#cmtfrm,分享图片  [组图共9张] 原图 ,2022-08-13 02:41,4,0,0,,,
MeJwCkA9L,https://weibo.cn/comment/MeJwCkA9L?uid=7770920737&rl=0#cmtfrm,回家地铁上看到两个女孩在做支持伊朗的告示牌。顺便今天值班经理教我做grilled cheese. 做好之后他问我你有尝过吗，我说没有。于是他带着我去休息室我俩一起开吃。期间聊天他问我来德国多久了，我说七个月，他说: oh then you are a baby German!  ,2022-11-12 22:55,13,0,4,,,
MeTtPwslO,https://weibo.cn/comment/MeTtPwslO?uid=7770920737&rl=0#cmtfrm,来剧院看了《德古拉》今年的最后一场真的好开心，虽然我又在剧院哭得稀里哗啦的🥲出来天都黑了，我后面走着一对父女。爸爸超级温柔又特别耐心地跟小女孩解释：结局就是解脱了，von Flucht befreit.我听到就又想哭了呜呜呜呜哇哇啊啊啊  [组图共3张] 原图 ,2022-11-14 00:16,7,0,0,,,
Nkk7o0YgK,https://weibo.cn/comment/Nkk7o0YgK?uid=7770920737&rl=0#cmtfrm,不如就这么问吧：谁能告诉我女性的性器官是啥  ,2023-09-21 16:00,27,0,9,,,
M5Wp6fmBh,https://weibo.cn/comment/M5Wp6fmBh?uid=7770920737&rl=0#cmtfrm,nightynight Apufferfishcanalwayscope的微博视频  ,2022-09-16 03:10,6,0,9,,,
NorC9hG6k,https://weibo.cn/comment/NorC9hG6k?uid=7770920737&rl=0#cmtfrm,跟朋友说我现在的学习状况be like上学期刚学完1+2=3呢这学期就开始上量子计算和人工智能。但是我其实98%的心情是兴奋和跃跃欲试，一种很强烈的我倒要看看你能把我难成什么样子的感受。我觉得好快乐啊啊啊啊啊啊啊啊好快乐！啧啧我这个女的真的啧啧  ,2023-10-18 18:27,44,0,4,,,
LEJqTv5B2,https://weibo.cn/comment/LEJqTv5B2?uid=7770920737&rl=0#cmtfrm,我真的每天都活在我这种五大三粗的人怎么还是能遇到这么多好人好事的感恩心里 好多事情我都觉得会发生在我身上都是因为我幸运 好多事情没发生我也觉得是因为我侥幸 总而言之 真的知足并且感激  ,2022-07-30 23:45,2,0,0,,,
Nxkyy4ICu,https://weibo.cn/comment/Nxkyy4ICu?uid=7770920737&rl=0#cmtfrm,本来下周三我们大家一起庆祝圣诞在办公室的厨房，但是秘书姐姐下周三就休假了。所以她今天跟我说我们要不要我们两个单独做点什么，我说好啊好啊，于是我们约了周一下班后去吃意大利餐厅，然后她还邀请我去她家撸狗😭  ,2023-12-16 05:01,18,0,0,,,
MnxwtqJhU,https://weibo.cn/comment/MnxwtqJhU?uid=7770920737&rl=0#cmtfrm,:我很少把群体放在个体前面，我也很少在某个群体面前因为归属感而觉得自己孤独。我从来不寻求任何归属感。上次那个德国人一直问我们，你们什么时候会觉得自己是德国人呢？我说我甚至都不会觉得我自己属于中国，更别说让我去定义我什么时候会是一个德国人了。但是刚刚午饭期间和我们专业今年才新入学的韩国妹妹聊天。她来德国十多年了，德语基本说的跟母语者一样。她问我今年中国是什么年，我说兔年，她说我们也是诶。我说那你们新年是哪一天啊，她说跟你们一样，也是农历三十那天。她说咱们两个国家有很多文化很像的（她去过中国待很久而且学了十年汉语，虽然现在已经一个字都不会说了）。我一下子脱口而出，天呐，好可惜咱们两个国家不说一种语言。在那一刻我觉得，也许我感受到了一种群体性的孤独感，在欧洲，很多国家都说同一种语言。瑞士人说德语法语意大利语，乌克兰人说乌克兰语俄语。全欧洲人都讲英语。我不知道该如何描述这种感受，或许这么说，哪怕我的这种群体性孤独感并不存在，但是如果隔壁领居也跟我说一个语言，会觉得更没有那么孤单呢？很难描述这种感受。,2023-01-09 20:55,18,0,5,,,
M28X1iQ0L,https://weibo.cn/comment/M28X1iQ0L?uid=7770920737&rl=0#cmtfrm,不仅头我剃掉了，现在出门连眉毛也不画了。我实在是不耐烦了，最后一点我也不想配合了。我的眼睛又看不到我每天是否美丽。我为什么要为了让别人看见我的美丽去付出哪怕是一点点努力。听见了吗老娘彻底不配合了and that matters  ,2022-08-22 03:45,4,0,0,,,
M2doT1rYM,https://weibo.cn/comment/M2doT1rYM?uid=7770920737&rl=0#cmtfrm,最坏的其实是那种外国人，他们来到中国，做着他们在自己国家内绝对不会做的事情。他们不会在自己的国家歌颂他们自己的总统，也绝对不可能在他们的国家赞美来回做核酸的抗议政策。但是他们会在中国做。  ,2022-08-22 15:05,3,0,1,,,
M28jOAL7f,https://weibo.cn/comment/M28jOAL7f?uid=7770920737&rl=0#cmtfrm,虽然欧锦赛主要场地就在我们这块，但是因为大家仍然能随意进出，随意散步，随意躺在小山上晒太阳，随意买薯条买香肠买啤酒，所以真的完全感觉不到有什么重要的事情在发生。只有偶尔看到哪个区域拉起一条警戒线或者看到穿统一制服的志愿者才反应过来，哦，在比赛啊🥲  ,2022-08-22 02:08,1,0,0,,,
LDYSK2Y8j,https://weibo.cn/comment/LDYSK2Y8j?uid=7770920737&rl=0#cmtfrm,我最近时常感受到，我所有的力气可能都用来逃离原生家庭的伤害，用来逃离东亚了。我确实做到了，可是我没有力气了。我没有再多余的力气去畅想我的下一个未来。  ,2022-07-26 01:14,3,0,0,,,
M6E46syit,https://weibo.cn/comment/M6E46syit?uid=7770920737&rl=0#cmtfrm,天冷了，德国已经进入了开暖气的日子。出门赶紧买了件外套，接着去学校旁边的书店逛了🥰  [组图共2张] 原图 ,2022-09-20 18:19,13,0,2,,,
NmU2N0MEz,https://weibo.cn/comment/NmU2N0MEz?uid=7770920737&rl=0#cmtfrm,激素真的吓人，月经期间不仅胸整整大了一倍，人也horny到不行，一天里前前后后自慰了三回。之后几乎一夜之间月经结束了，胸又变了回去，人也冷静了。而且之前好长一段时间我睡眠质量糟糕到离谱的地步，但是只要月经一来立刻就能睡好。很神奇啊我的身体，很神奇  ,2023-10-08 15:09,20,0,7,,,
Mjfns9qK5,https://weibo.cn/comment/Mjfns9qK5?uid=7770920737&rl=0#cmtfrm,Well我隐隐约约记得港府是有专门开了发布会道歉的  ,2022-12-12 15:22,8,0,2,,,
LDxM9A5gD,https://weibo.cn/comment/LDxM9A5gD?uid=7770920737&rl=0#cmtfrm,自慰高潮好快乐，然后又掉眼泪。我想我可能很久都会没有办法真正从自怜的心态里走出来，我还是太辛苦。过去有太多的事情让我觉得痛苦与委屈。没有什么解决的办法，等着时间过去一切都会不重要多吃饭多自慰  ,2022-07-23 04:14,0,0,1,,,
MbO08sAON,https://weibo.cn/comment/MbO08sAON?uid=7770920737&rl=0#cmtfrm,在图书馆里眼泪吧嗒吧嗒地往下掉 这个世界的异乡人我们永远靠在一起  [组图共3张] 原图 ,2022-10-24 16:48,14,0,3,,,
NvShKDIim,https://weibo.cn/comment/NvShKDIim?uid=7770920737&rl=0#cmtfrm,今天又是一年一度的Niklaus Day推开门看到邻居挂在我门把手上的饼干和巧克力。一下子让我特别强烈地感受到圣诞要来啦，马上这一年就要结束。2023是困难重重又过五关斩六将的一年。新的一年，祝大家（女）继续大刀阔斧，昂首前行，上摘星辰，下拔杨柳。发财发财发财哈  ,2023-12-06 15:13,34,0,2,,,
M61Rn4XYr,https://weibo.cn/comment/M61Rn4XYr?uid=7770920737&rl=0#cmtfrm,:为什么职业前不提性别，我们就要提，就要让所有人看清现实：女警察就是比男警察更会办案，女司机就是比男司机更会开车，女演员就是比男演员更敬业会演戏还漂亮，女法官就是比男法官更会判案，女老师就是比男老师更安全（不会xx你的孩子），女球员就是比男球员踢得好，等等等等等。赶紧把她们的待遇提上来,2022-09-16 17:03,13,0,3,,,
MhqKbgPvF,https://weibo.cn/comment/MhqKbgPvF?uid=7770920737&rl=0#cmtfrm,社区运营商是什么鬼啊我真的笑死 大家好这是骗子！我不可能在微博上联系任何人 而且我没有用任何国内手机号绑定我这边的任何社交软件 并且我在这边网络也不可能瘫痪嗯……  原图 ,2022-11-30 16:37,2,0,8,,,
MhiPQrYWq,https://weibo.cn/comment/MhiPQrYWq?uid=7770920737&rl=0#cmtfrm,嗯我也不知道我能帮上什么忙，如果要来德国走德语项目的，我可以免费帮你改Motivation  ,2022-11-29 20:29,18,0,4,,,
LEHFGxtzs,https://weibo.cn/comment/LEHFGxtzs?uid=7770920737&rl=0#cmtfrm,河豚姐妹花 一傻傻全家  [组图共6张] 原图 ,2022-07-30 19:16,0,0,2,,,
LEPJHernm,https://weibo.cn/comment/LEPJHernm?uid=7770920737&rl=0#cmtfrm,降温了开始下雨，天灰蒙蒙，我又还住在小镇上，建筑物也灰蒙蒙。让人联想很远。这世界上除了北欧的冬天之外最可怕的事情就是西欧的冬天[开学季]是真的很可怕，可怕到河豚都炸不开那种可怕[开学季]（今年冬天大不了直接住进学校图书馆  ,2022-07-31 15:47,1,0,0,,,
N8mAt9co4,https://weibo.cn/comment/N8mAt9co4?uid=7770920737&rl=0#cmtfrm,:没想说服我为什么要跑到我微博底下留那样的言啊？你看到我发的那些就该知道你我意见极不相同。我阻止任何人喜欢卡夫卡了吗？你为什么不允许我不喜欢他？以及画横线这既得利益者口吻真的太熟悉了。笑死。点男即男吧只能说。世界上只允许一种看法就是你的看法，否则其余全部归类为对作者的无端攻击/根本没读过，很可以的👍,2023-07-05 00:14,24,0,7,,,
NtkEXA1vI,https://weibo.cn/comment/NtkEXA1vI?uid=7770920737&rl=0#cmtfrm,:我有一份一周需要工作二十小时的正职工作，我还是全职学生，并且我还很喜欢运动一周至少三到四次（已经没有办法停下来了，一停就不舒服），周内还在一对一给学生上课。一周下来真的身体非常疲惫，周五下午上完本专业的课回到家洗完澡衣服都没来得及穿躺床上睡死了过去。周末一直睡不够，今天醒很早吃完早饭躺下睡回笼觉，心里记着应该给学生上课的时间是下午两点。一觉醒来十二点差几分钟，看见群里信息老师你在哪🆘上完两个小时的课本来准备躺，一不小心刷到一个在美国学物理的姐妹的帖子。备受鼓舞，决定吃个饭喝个咖啡继续去图书馆了,2023-11-19 21:56,56,0,3,,,
M1Mbytx45,https://weibo.cn/comment/M1Mbytx45?uid=7770920737&rl=0#cmtfrm,:1.如果你踩着香蕉皮摔了一跤，别人笑的是你；如果你告诉别人你踩着香蕉皮摔了一跤这就变成了一个你可以讲的笑话hhhhhhh这个我觉得好玩2.人们是会因为话语而爱上或者停止爱一个人的（how scarry），所以要一定要小心自己要说出口的东西，也不要因为别人说的几句话就给人加滤镜（我补充的）。这个我觉得说的很对。,2022-08-19 17:47,3,0,2,,,
M1MEj9HAC,https://weibo.cn/comment/M1MEj9HAC?uid=7770920737&rl=0#cmtfrm,:我是没有办法理解为什么会有人想把自己当成另一个性别的（想拥有另一性别的性器官除外）。因为这就意味着，你提前给好了两个框，这个框叫做男人的样子，那个框叫做女人的样子。而叫做女人的样子的那个框全是对女人的压迫。你觉得你想到另一个框去，所以你觉得你是想当男人，但是你有没有想过，框是人造的，扔掉这个框，你也可是那个样子的女人。,2022-08-19 18:58,2,0,0,,,
M1OrDgWdK,https://weibo.cn/comment/M1OrDgWdK?uid=7770920737&rl=0#cmtfrm,今日全部运动： Apufferfishcanalwayscope的微博视频  ,2022-08-19 23:33,3,0,0,,,
NwFTSnCuN,https://weibo.cn/comment/NwFTSnCuN?uid=7770920737&rl=0#cmtfrm,周一周一可以泡一整天图书馆的周一！  [组图共4张] 原图 ,2023-12-11 21:31,29,0,2,,,
Niy2XxeNr,https://weibo.cn/comment/Niy2XxeNr?uid=7770920737&rl=0#cmtfrm,出国耍赶上自行车山地赛 奥地利·萨尔茨堡  显示地图 [组图共9张] 原图 ,2023-09-09 23:47,36,0,2,,,
NfMI39bJQ,https://weibo.cn/comment/NfMI39bJQ?uid=7770920737&rl=0#cmtfrm,坐在墓地的长凳上乘凉，一个老人从我面前经过跟我说：ich wünsche Ihnen alles gute （我祝您一切都好  ,2023-08-22 19:36,32,0,0,,,
NmNkVxi1L,https://weibo.cn/comment/NmNkVxi1L?uid=7770920737&rl=0#cmtfrm,🩸生命之源  [组图共2张] 原图 ,2023-10-07 22:04,44,0,6,,,
N0Uj97LSt,https://weibo.cn/comment/N0Uj97LSt?uid=7770920737&rl=0#cmtfrm,分享图片  [组图共2张] 原图 ,2023-05-16 23:22,18,0,0,,,
NvuGT7Mya,https://weibo.cn/comment/NvuGT7Mya?uid=7770920737&rl=0#cmtfrm,上完了人生第一节普拉提，强度很高好爽，酣畅淋漓。和白女上健身课上多了我发现，你很难在她们当中看到身上没有肌肉的。不是那种因为体脂太低而出的肌肉形状，而实打实练出来的大肉块，一个比一个强壮。咱们就算说吃饭和能吃的人吃才吃得开心，运动也是和能练的一起才练得爽  ,2023-12-04 03:09,26,0,9,,,
Mv8VIq9r6,https://weibo.cn/comment/Mv8VIq9r6?uid=7770920737&rl=0#cmtfrm,是谁一个月进14天健身房哦是我  [组图共4张] 原图 ,2023-02-28 21:00,22,0,7,,,
MuUmGE6v4,https://weibo.cn/comment/MuUmGE6v4?uid=7770920737&rl=0#cmtfrm,又一年 朋友在哪里 夏天就在哪里🌿  原图 ,2023-02-27 07:56,22,0,0,,,
LEQ44qWKi,https://weibo.cn/comment/LEQ44qWKi?uid=7770920737&rl=0#cmtfrm,2020版编曲的《同类》也太好听了💙@femalemobboss  ,2022-07-31 16:38,0,0,0,,,
MsxTeAMRM,https://weibo.cn/comment/MsxTeAMRM?uid=7770920737&rl=0#cmtfrm,我第二次跟朋友说：我的袜子怎么又穿着穿着又没了 朋友：听过 但是没有发生过 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈  ,2023-02-11 19:02,3,0,2,,,
LF1C4diuS,https://weibo.cn/comment/LF1C4diuS?uid=7770920737&rl=0#cmtfrm,🙏  原图 ,2022-08-01 22:02,0,0,2,,,
Nn4FWrV7Y,https://weibo.cn/comment/Nn4FWrV7Y?uid=7770920737&rl=0#cmtfrm,:以及Girls help girls这句话本来就是我主动说可以，我主动在女男之间永远选择越过男的帮助女的。而不是你拿着你女性身份来要求我，我同为女人为什么不帮你擦屁股。为什么不能在你自由地被男人伤害后来温暖你。谁也没有这个义务好吧。也没有那个本事。是啊，激女多么残忍对女的多么恶毒啊，亲亲老公只是让你怀孕堕胎打你杀光你全家，激女却说你不可以要求激女给你收拾烂摊子,2023-10-09 18:12,38,0,2,,,
Nuwdup3KF,https://weibo.cn/comment/Nuwdup3KF?uid=7770920737&rl=0#cmtfrm,:两年前夏天在老家，有一天傍晚下起滂沱大雨，我在路边屋檐下躲雨。一个男的一直盯着我胸口看让我非常不爽，我用方言选了最脏的词骂了回去。结果他嘻嘻哈哈的，觉得自己有了跟我说话的机会，还想往我这边走近。我气得不行，余光看见外面街上好像有块砖头，天色渐渐昏暗，我冲过去才看清是被人乱扔的纸抽盒。雨淋得我更生气了， 一回头发现旁边有条小巷。我三步并作两步迈进巷子里，抄起一块长木板就冲了出去。看到我手上抄了家伙，还没等我靠近，那个男的就跑了。其实我那天穿着人字拖，如果真的跑起来那么大的雨我很大概率会摔倒。但是打架讲的就是一个扬长避短，以及气势上绝对不能输。看着那个男的落荒而逃的背影我浑身上下比上了十节拳击课还要舒爽，一整个仰天大笑转头走进雨里回家了。,2023-11-27 17:11,51,0,3,,,
Mcsxfq7hI,https://weibo.cn/comment/Mcsxfq7hI?uid=7770920737&rl=0#cmtfrm,是一脚能踢爆你两个蛋的小姐姐一枚呀  原图 ,2022-10-28 23:59,11,0,8,,,
MrCtohkI2,https://weibo.cn/comment/MrCtohkI2?uid=7770920737&rl=0#cmtfrm,我旺盛的表达欲体现在我非常喜欢用文字描述一切我经历过的让我开心的让我有美好感触的事情。而如果我睡了一个不怎么样的人，看了一场不怎样的演唱会，经历了重创我的事情，我事后真的一个字都不会想谈。我的注意力跟着我的心游走，是十分宝贵的东西，自然而然不会落去一切不值得的地方  ,2023-02-05 16:52,19,0,0,,,
N7ZYh68VX,https://weibo.cn/comment/N7ZYh68VX?uid=7770920737&rl=0#cmtfrm,:@文学少女卡夫卡 1.我不太理解你是怎么得出可能正是出于对女性尊重所以不好好写女的这个结论的，让我听起来总有外面好危险女的晚上别出门吧，这是保护你们那个味道。2.卡夫卡是父权受害者，和他书里的女性形象没有灵魂是两个完全独立的事情。3.我说的“成长”正是指的男主人公有血有肉有变化这一过程。4.你自己喜欢就好了，我不懂是想来劝我什么,2023-07-02 14:39,6,0,2,,,
No1GztvTt,https://weibo.cn/comment/No1GztvTt?uid=7770920737&rl=0#cmtfrm,超开心🥳  原图 ,2023-10-16 00:26,15,0,5,,,
MEeVT5zYa,https://weibo.cn/comment/MEeVT5zYa?uid=7770920737&rl=0#cmtfrm,:我住的附近有一大块墓地，我经常早上过来散步，或者坐在长椅上发呆。春天来了，新叶织成了一块绿色的天幕。鸟儿叽叽喳喳叫个不停，小松鼠在树上爬来爬去。年轻人围着墓地跑圈，老年人一边健走一边给两旁的乌鸦抛食，小朋友拿着树枝枯桠踉踉跄跄往前走去。还有人坐在长椅上画画。飞机飞得跟白云一样低，我今天才看见原来飞机尾部喷出来的气流是四柱，最后汇集成了两柱。我觉得好平静好幸福。,2023-04-29 16:50,22,0,5,,,
M2AFsdrxn,https://weibo.cn/comment/M2AFsdrxn?uid=7770920737&rl=0#cmtfrm,Mount Rigi 瑞士  显示地图 [组图共9张] 原图 ,2022-08-25 02:19,5,0,0,,,
LESlLqLs8,https://weibo.cn/comment/LESlLqLs8?uid=7770920737&rl=0#cmtfrm,同学今天特意坐了一个小时火车过来帮我收拾退房子，接到她的那一刻感觉活天使下凡了。感恩她，打扫变得十分快乐  ,2022-07-31 22:27,1,0,0,,,
Mk3tNDeMC,https://weibo.cn/comment/Mk3tNDeMC?uid=7770920737&rl=0#cmtfrm,阳光属于我 Apufferfishcanalwayscope的微博视频  ,2022-12-17 22:55,15,0,0,,,
